video_name,question_id,question,answer,type
1494UwmvAJM,v_1494UwmvAJM_8,is the dessert delicious in the video,yes,3
Zt9qvbUnNhc,v_Zt9qvbUnNhc_10,is the somersault in the video difficult,no,3
an1R4BP97JY,v_an1R4BP97JY_9,is the fertilizer application in the video difficult,no,3
ZLG1Exv8HrY,v_ZLG1Exv8HrY_10,is the playing the parallel bars in the video difficult,no,3
r2H-cnti8GI,v_r2H-cnti8GI_10,is the playing a magic cube in a video game in the video difficult,yes,3
2UhbDOd43zU,v_2UhbDOd43zU_10,is this martial art in the video difficult,yes,3
R74yolowFPs,v_R74yolowFPs_2,does the disc in the video roll out with a stick,yes,3
Ep5LuX_2gfI,v_Ep5LuX_2gfI_8,is the diver in the deep sea or in the shallow sea,shallow sea,6
b0qGo-HT5iQ,v_b0qGo-HT5iQ_10,does the doctor wear glasses,no,3
-8SgY4vW4xM,v_-8SgY4vW4xM_3,is the dog black,no,3
auO4r3De6vc,v_auO4r3De6vc_8,is the dog in the video all pure color,no,3
eQwLUJ3P7wI,v_eQwLUJ3P7wI_3,is the dog red,no,3
PD-FXR7O9J0,v_PD-FXR7O9J0_7,does dog listen to you in the shower,yes,3
-8SgY4vW4xM,v_-8SgY4vW4xM_2,is the dog white,yes,3
v-UmNR5yeDc,v_v-UmNR5yeDc_2,does the long-haired lady wear black clothes,yes,3
PJ7HOHdOdy4,v_PJ7HOHdOdy4_2,does the person in the middle wear purple clothes,yes,3
PJ7HOHdOdy4,v_PJ7HOHdOdy4_3,does the person in the middle wear purple clothes,no,3
BdRH3lpopLQ,v_BdRH3lpopLQ_3,is the number 19 on the clothes color black,no,3
CaeZoHNHul0,v_CaeZoHNHul0_8,does brunette girl wear long sleeves or short sleeves,t shirt,5
v-UmNR5yeDc,v_v-UmNR5yeDc_3,does the long-haired lady wear white clothes,no,3
W9H2qVnIWXs,v_W9H2qVnIWXs_2,is the person that is bathing dog wearing red,yes,3
CaeZoHNHul0,v_CaeZoHNHul0_7,is the black-haired girl's eyes closed when she plays the piano,yes,3
vSv1qMMt4Bk,v_vSv1qMMt4Bk_3,is the female presiding long hair,no,3
HQVSLlKhupk,v_HQVSLlKhupk_3,is the fence at the edge of the site green,no,3
HQVSLlKhupk,v_HQVSLlKhupk_2,is the fence at the edge of the site yellow,yes,3
pcLGX5qvUcI,v_pcLGX5qvUcI_2,is the number on the back of a skater's shirt 23,yes,3
pcLGX5qvUcI,v_pcLGX5qvUcI_3,is the number behind the skater's shirt 32,no,3
BjjN_aq_wq4,v_BjjN_aq_wq4_3,is the first person wearing black,no,3
BjjN_aq_wq4,v_BjjN_aq_wq4_2,is the first person wearing a yellow clothes,yes,3
blbaWHbtqTI,v_blbaWHbtqTI_3,is the first person wearing shorts,no,3
blbaWHbtqTI,v_blbaWHbtqTI_2,is the first person wearing trousers,yes,3
k--dW53UQWs,v_k--dW53UQWs_3,is the fitness person standing,no,3
3oy4P1gyU4k,v_3oy4P1gyU4k_3,is the game in the video a basketball match,no,3
3oy4P1gyU4k,v_3oy4P1gyU4k_2,is the game in the video a billiard game,yes,3
C5SXR9nMY3I,v_C5SXR9nMY3I_10,is the gift holder standing or sitting,sitting,8
cCimLg-8Dy4,v_cCimLg-8Dy4_8,does the blindfolded girl hit the toy,yes,3
N75m1Z4RqbA,v_N75m1Z4RqbA_9,is the girl dancing long hair,yes,3
e0yLhjXQIXI,v_e0yLhjXQIXI_3,is the girl in black doing swivel movement,no,3
28WDlVOgslg,v_28WDlVOgslg_3,is the girl in pink clothes curly hair,no,3
WNgI2qBvPrY,v_WNgI2qBvPrY_2,is the girl in purple clothes long hair,yes,3
kMtjk1KFvXQ,v_kMtjk1KFvXQ_2,is this girl participating in the competition,yes,3
_G4EVIG9YaE,v__G4EVIG9YaE_9,is the girl in the video around the tree pile,yes,3
Dd5yTxwKzXw,v_Dd5yTxwKzXw_9,is the girl in the video beautiful,yes,3
d09u-0k3LdE,v_d09u-0k3LdE_9,is the girl in the video chinese,no,3
5mWZY2XkWSQ,v_5mWZY2XkWSQ_2,is the girl in the video indoors,yes,3
5mWZY2XkWSQ,v_5mWZY2XkWSQ_3,is the girl in the video outdoors,no,3
_G4EVIG9YaE,v__G4EVIG9YaE_3,is the girl in the video wearing a black coat,no,3
_G4EVIG9YaE,v__G4EVIG9YaE_2,is the girl in the video wearing a camouflage coat,yes,3
bWZkD_s1940,v_bWZkD_s1940_2,is the girl wearing a black dress in the video long hair,yes,3
VSsZZZHn1L0,v_VSsZZZHn1L0_3,is the girl with the headband wearing a striped dress,no,3
VSsZZZHn1L0,v_VSsZZZHn1L0_2,is the girl with the headband wearing black clothes,yes,3
amgpZtvd9h0,v_amgpZtvd9h0_2,is the girl wearing a striped dress,yes,3
hGPCJb2g1tQ,v_hGPCJb2g1tQ_3,is the dress of the girl standing on the equipment yellow,no,3
k-I4zLbgdpM,v_k-I4zLbgdpM_2,is the little girl with the injured middle finger performing gymnastics,yes,3
cCimLg-8Dy4,v_cCimLg-8Dy4_3,is the girl with black clothes in the hands of sugar,no,3
cCimLg-8Dy4,v_cCimLg-8Dy4_9,is the girl with black clothes long hair or short hair,long hair,8
28WDlVOgslg,v_28WDlVOgslg_2,is the girl with pink clothes yellow hair,yes,3
9snScUyE8_4,v_9snScUyE8_4_2,is the girl with yellow hair straight,yes,3
d09u-0k3LdE,v_d09u-0k3LdE_10,is the girl's action standard in the video,yes,3
EBw5-KVV_PU,v_EBw5-KVV_PU_2,is the girl's dress black,yes,3
EETygPQ-j08,v_EETygPQ-j08_2,is the blue girl's protective gear pink,yes,3
Oyycph_Ukfg,v_Oyycph_Ukfg_7,is the glove pure color,no,3
rMj2JWNJzkw,v_rMj2JWNJzkw_2,is the goal on the water,yes,3
_l251ZuOCYU,v__l251ZuOCYU_9,is the goalkeeper wrestling in the video,yes,3
_fLhtWSCaSo,v__fLhtWSCaSo_2,is the grass green,yes,3
AQ3eFWxZ67U,v_AQ3eFWxZ67U_2,is the person next to the slide in the video wearing a green dress,yes,3
brJIpRGcBFU,v_brJIpRGcBFU_2,is the gray person using a machine to mow the grass,yes,3
-eJT11AuOa0,v_-eJT11AuOa0_9,is the person waist up wearing a t - shirt,yes,3
GSrBZXLSwWI,v_GSrBZXLSwWI_9,did you use a hairdryer to make the cake in the video,yes,3
C27eI-S1Vkw,v_C27eI-S1Vkw_6,is the hair of a dummy long or short,long,8
C27eI-S1Vkw,v_C27eI-S1Vkw_3,is the hair of a dummy red,no,3
C27eI-S1Vkw,v_C27eI-S1Vkw_10,is the hair of a dummy straight or curly hair,straight,8
qZMcbBsQorE,v_qZMcbBsQorE_2,is the hair of a person wearing a gray vest tied up,yes,3
tRFK1BMKaRo,v_tRFK1BMKaRo_2,is the hair of a weightlifter black,yes,3
C27eI-S1Vkw,v_C27eI-S1Vkw_2,is the dummy's hair yellow,yes,3
tRFK1BMKaRo,v_tRFK1BMKaRo_3,is the weight of the person's hair yellow,no,3
amgpZtvd9h0,v_amgpZtvd9h0_3,does the person with the hairpin wear a striped suit,no,3
ufrTSC3Dewg,v_ufrTSC3Dewg_2,is the hat in green clothes black,yes,3
ufrTSC3Dewg,v_ufrTSC3Dewg_3,is the hat in green clothes white,no,3
3Rzyta8op6s,v_3Rzyta8op6s_3,does the bald head in the video wear a watch,no,3
vnZmsOgWs0o,v_vnZmsOgWs0o_2,is the helmet used during the skiing,yes,3
UzmsAb15Bso,v_UzmsAb15Bso_3,is the helmet used during the sliding,no,3
WGUzmra3h_w,v_WGUzmra3h_w_7,is the high jumper wearing long sleeves or short sleeves,short sleeve,8
BhgcXqWQhkQ,v_BhgcXqWQhkQ_3,is the instrument in the video the same,no,3
7CM2OYr-Csw,v_7CM2OYr-Csw_3,is the kite black,no,3
CDncYtx6Lwc,v_CDncYtx6Lwc_3,is the lady wearing a bracelet in the video,no,3
BMy7CBVxH5M,v_BMy7CBVxH5M_2,is the lady wearing a purple dress,yes,3
CDncYtx6Lwc,v_CDncYtx6Lwc_2,is the lady wearing a ring in the video,yes,3
penDFcEdu7U,v_penDFcEdu7U_9,is the lady working with gloves,yes,3
7BUr2cN8CLs,v_7BUr2cN8CLs_2,did the blonde hair woman at the end of the video clench,yes,3
7BUr2cN8CLs,v_7BUr2cN8CLs_3,did the blonde hair woman at the end of the video angry,no,3
zxpQHLwZCug,v_zxpQHLwZCug_2,is the left wrist worn by a person in blue,yes,3
eKdtOKqLMRE,v_eKdtOKqLMRE_9,is the light on the stage always on,no,3
NjD6iWI3NvM,v_NjD6iWI3NvM_2,is the little boy in the video curly hair,yes,3
NjD6iWI3NvM,v_NjD6iWI3NvM_3,is the little boy in the video straight hair ,no,3
Woelo4XJkHE,v_Woelo4XJkHE_3,is the little boy long hair,no,3
Woelo4XJkHE,v_Woelo4XJkHE_2,is the little boy short hair,yes,3
e4kS-n7_LRU,v_e4kS-n7_LRU_3,is the little girl black,no,3
k-I4zLbgdpM,v_k-I4zLbgdpM_3,is the little girl injured in her left middle finger dancing,no,3
f8SWWURHV1M,v_f8SWWURHV1M_2,is the little girl long hair,yes,3
f8SWWURHV1M,v_f8SWWURHV1M_10,is the little girl playing the piano to the score,yes,3
f8SWWURHV1M,v_f8SWWURHV1M_9,is the little girl playing the piano indoors,yes,3
f8SWWURHV1M,v_f8SWWURHV1M_3,is the little girl short hair,no,3
e4kS-n7_LRU,v_e4kS-n7_LRU_2,is the little girl white,yes,3
f8SWWURHV1M,v_f8SWWURHV1M_6,is the little girl's hair golden,yes,3
7dXqXFoju2M,v_7dXqXFoju2M_2,is the long hair woman looking in the mirror,yes,3
7dXqXFoju2M,v_7dXqXFoju2M_3,is the woman with long hair taking pictures,no,3
2-AMrzL7V-U,v_2-AMrzL7V-U_3,is the long jump game played indoors,no,3
2-AMrzL7V-U,v_2-AMrzL7V-U_2,is the long jump game played doors,yes,3
dN8LBey17O8,v_dN8LBey17O8_2,is the machine that mages the lawn red,yes,3
dN8LBey17O8,v_dN8LBey17O8_3,is the machine that mages the lawn white,no,3
W97fdJ2Rn9g,v_W97fdJ2Rn9g_10,is the makeup person a single eyelid or a double eyelid,double fold eyelids,8
r2H-cnti8GI,v_r2H-cnti8GI_2,is the person in a black and white coat playing the magic cube in one hand,yes,3
r2H-cnti8GI,v_r2H-cnti8GI_9,is the person in a black and white coat playing the magic cube in the room,yes,3
fe4r2-Y8k1U,v_fe4r2-Y8k1U_2,is the person in a black coat an old person,yes,3
ZLJ2BmBkLJg,v_ZLJ2BmBkLJg_2,is the person wearing a black shirt shaving his beard,yes,3
F9FPK6mfh88,v_F9FPK6mfh88_8,is the person in a black coat wearing trousers,no,3
fe4r2-Y8k1U,v_fe4r2-Y8k1U_3,is the person in a black coat young,no,3
gWTndmDHZQc,v_gWTndmDHZQc_3,is the person in the black shirt wearing a hat,no,3
GsPE54bMFwE,v_GsPE54bMFwE_9,is the person in a black vest with a hat,yes,3
rCLGy2NA0aE,v_rCLGy2NA0aE_3,is the person in a blue coat eating biscuits,no,3
zV08tITKFMM,v_zV08tITKFMM_8,is the person in a gold coat wearing a hat,no,3
GxDNGtoVjS0,v_GxDNGtoVjS0_8,is the person in the gray jacket cutting trees outside,yes,3
GxDNGtoVjS0,v_GxDNGtoVjS0_9,is the person in the gray coat wearing a hat,no,3
zPQodcasmSA,v_zPQodcasmSA_2,is the person in a green coat surfing in the sea,yes,3
zPQodcasmSA,v_zPQodcasmSA_3,is the person in a green suit surfing in the river,no,3
qGLRri_c6n8,v_qGLRri_c6n8_8,is the person in a pink coat wearing a hat,yes,3
NZskwwovSZI,v_NZskwwovSZI_2,is the person in a red hat a man,yes,3
qKp2QCheLwU,v_qKp2QCheLwU_9,is the person in a red hat wearing a glove,yes,3
eVkp83uGf3Y,v_eVkp83uGf3Y_9,is the person wearing a red vest throwing a throw away,yes,3
ZxCdhz4ep0s,v_ZxCdhz4ep0s_2,is the person in a striped shirt playing the piano indoors,yes,3
ZxCdhz4ep0s,v_ZxCdhz4ep0s_3,is the person in a striped shirt playing the piano outside,no,3
ZxCdhz4ep0s,v_ZxCdhz4ep0s_8,is the person in a striped shirt wearing a hat,no,3
C5SXR9nMY3I,v_C5SXR9nMY3I_2,is the person in a white coat a lady,yes,3
C5SXR9nMY3I,v_C5SXR9nMY3I_3,is the person in a white coat a person,no,3
rApbE1VkEjE,v_rApbE1VkEjE_9,is the person in a yellow coat wearing a hat,yes,3
A9VCuZ53ObQ,v_A9VCuZ53ObQ_3,is the person in black without a beard,no,3
gr53ih2aFkE,v_gr53ih2aFkE_8,is the person in blue a referee,yes,3
XI7qJHE61zo,v_XI7qJHE61zo_9,is the person in blue black,yes,3
1px5LTVIR3A,v_1px5LTVIR3A_3,is the person in blue dancing on the grass,no,3
Mk7Yjq1U8OI,v_Mk7Yjq1U8OI_2,is the person in blue in the first frame outdoors,yes,3
qiTQ02NDSlQ,v_qiTQ02NDSlQ_3,is the person in blue jacket making sandwiches outside,no,3
Mk7Yjq1U8OI,v_Mk7Yjq1U8OI_3,is the person in blue pants in the first frame indoors,no,3
Ko7Nt8UDP4Q,v_Ko7Nt8UDP4Q_2,is the person in brown clothes making a sandwich,yes,3
Ko7Nt8UDP4Q,v_Ko7Nt8UDP4Q_3,is the person in brown clothes making salad,no,3
G_rVqf_hwXw,v_G_rVqf_hwXw_8,is the person in dark blue writhing his wrist indoors,yes,3
-pK2JheWido,v_-pK2JheWido_3,is the person in pink clothes a boy,no,3
1kkc9hDshP4,v_1kkc9hDshP4_3,is the person in pink dancing on the grass,no,3
gr53ih2aFkE,v_gr53ih2aFkE_6,is the person in red tug-of-war outside,yes,3
gCHo9vxfEzM,v_gCHo9vxfEzM_9,is the person in red on the stage holding something in his hand,yes,3
Zt9qvbUnNhc,v_Zt9qvbUnNhc_2,is the person in red pants somersault outside,yes,3
kyx4MMmBr3A,v_kyx4MMmBr3A_3,is the person in red playing,no,3
Zt9qvbUnNhc,v_Zt9qvbUnNhc_3,is the person in red shorts doing a somersault indoors,no,3
qiupddjDHDg,v_qiupddjDHDg_2,is the person in the blue shirt using the shovel to lift the tile,yes,3
Z-sWZUYL0ZU,v_Z-sWZUYL0ZU_3,is the person in the gray coat scrubbing the cupboard with a brush,no,3
Z-sWZUYL0ZU,v_Z-sWZUYL0ZU_2,is the person in the grey shirt wiping the cupboard with a towel,yes,3
rGOOlcdpfLg,v_rGOOlcdpfLg_3,is the person in the plaid jacket outside,no,3
OysON6LbF6Y,v_OysON6LbF6Y_10,is the person in the camera all the time,no,3
Q5HdVXF390c,v_Q5HdVXF390c_3,is the person in the plaid shirt drinking beer in a bottle,no,3
Q5HdVXF390c,v_Q5HdVXF390c_2,is the person in the plaid shirt drinking beer in a glass,yes,3
1IbkFHNA7fg,v_1IbkFHNA7fg_3,is the person in the plaid standing in the haircut,no,3
28LdZLfdmMQ,v_28LdZLfdmMQ_2,is the person in the purple pants wearing a hat,yes,3
df5rlVZD0Zc,v_df5rlVZD0Zc_7,is the person in the red shirt wearing white socks,yes,3
aAz3YL2RMr4,v_aAz3YL2RMr4_2,is the person in the tattoo a man,yes,3
0xBP-TSsqb0,v_0xBP-TSsqb0_2,is the person in the video with a beard,yes,3
N5Dt3ycaun4,v_N5Dt3ycaun4_6,is the person in white a referee,yes,3
ZBP_mLWROZU,v_ZBP_mLWROZU_3,is the person in white knitting his own hair,no,3
ZBP_mLWROZU,v_ZBP_mLWROZU_2,is the person in the white suit knitting someone else's hair,yes,3
zYjLA99koBk,v_zYjLA99koBk_2,is the person in yellow a hovercraft,yes,3
PTwe2IIo3To,v_PTwe2IIo3To_2,is the person in yellow a lady,yes,3
zYjLA99koBk,v_zYjLA99koBk_3,is the person in yellow a wooden boat,no,3
lYP05IRcOPE,v_lYP05IRcOPE_2,is the person on the air cushion wearing a helmet,yes,3
lYP05IRcOPE,v_lYP05IRcOPE_3,is the person on the air cushion wearing a mask,no,3
Z6b4oFjIznU,v_Z6b4oFjIznU_3,is the person on the balance wood black hair,no,3
Z6b4oFjIznU,v_Z6b4oFjIznU_2,is the person on the balance wood long hair,yes,3
jBlG0L_M96g,v_jBlG0L_M96g_3,is the person on the jumper indoors,no,3
HowkVy5fOyk,v_HowkVy5fOyk_3,is the person on the sand a gladiator,no,3
HowkVy5fOyk,v_HowkVy5fOyk_2,is the person on the sand a matador,yes,3
Pho9Hgdvc0g,v_Pho9Hgdvc0g_2,is the person on the side of the bridge wearing a green clothes,yes,3
Pho9Hgdvc0g,v_Pho9Hgdvc0g_3,is the person on the side of the bridge wearing a white clothes,no,3
fh21bbDSVmA,v_fh21bbDSVmA_10,is the person playing indoors,yes,3
eJc8bebOF2A,v_eJc8bebOF2A_2,is the person pushing the shot,yes,3
df5rlVZD0Zc,v_df5rlVZD0Zc_10,is the running path of the person in the red jacket straight,no,3
fh9d3gpT-8I,v_fh9d3gpT-8I_9,is the person standing up to the blow,no,3
dskswWtslKc,v_dskswWtslKc_7,is the person surfing far away from the shore,no,3
e0yu4WgiZUM,v_e0yu4WgiZUM_3,is the person swimming crawl,no,3
16bJAOf1SJI,v_16bJAOf1SJI_3,is the person wearing a blue and white grid wearing a ring,no,3
CFbkVO5b2g0,v_CFbkVO5b2g0_9,is the person playing the piano wearing a suit or a t-shirt,t shirt,5
QoRlOa6R1LY,v_QoRlOa6R1LY_3,is the person wearing a gray helmet climbing indoors,no,3
3kxP8qOtym8,v_3kxP8qOtym8_3,is the person wearing a gray vest practising outside,no,3
9UvVeUYQLgA,v_9UvVeUYQLgA_2,is the person wearing a green dress wearing a mask,yes,3
9UvVeUYQLgA,v_9UvVeUYQLgA_3,is the person wearing a green dress wearing a watch,no,3
QoRlOa6R1LY,v_QoRlOa6R1LY_2,is the person wearing a grey helmet climbing outside,yes,3
3kxP8qOtym8,v_3kxP8qOtym8_2,is the person in the gray vest practicing indoors,yes,3
9SIPJd4Hls4,v_9SIPJd4Hls4_10,is the person wearing a hat a boy or a girl,female,8
_V62aT_K8Zw,v__V62aT_K8Zw_6,is the person wearing a hat an old person,yes,3
kistIwzeQOU,v_kistIwzeQOU_3,is the person wearing a hat in white,no,3
_fLhtWSCaSo,v__fLhtWSCaSo_9,is the person wearing a hat wearing jeans,yes,3
F-Z17rHI_ms,v_F-Z17rHI_ms_10,does the person in the long black sleeves dive,no,3
elD1P_1oiUk,v_elD1P_1oiUk_10,is the person wearing a red hat a male or a female,female,8
fh9d3gpT-8I,v_fh9d3gpT-8I_8,is the person wearing a short sleeve,yes,3
sNTOUuE7ZfM,v_sNTOUuE7ZfM_2,is the person wearing a tie indoors,yes,3
0XTAq_xvquw,v_0XTAq_xvquw_2,is the person wearing a watch on the left hand of the video,yes,3
0XTAq_xvquw,v_0XTAq_xvquw_3,is the person wearing a watch on the right hand in the video,no,3
afMQA352X_A,v_afMQA352X_A_2,is the person in white a man,yes,3
kistIwzeQOU,v_kistIwzeQOU_2,is the person in white wearing glasses,yes,3
rApbE1VkEjE,v_rApbE1VkEjE_3,is the person in the yellow jacket removing snow with a broom,no,3
PTwe2IIo3To,v_PTwe2IIo3To_3,is the person in the yellow suit a person,no,3
ZsVfa3JIUNU,v_ZsVfa3JIUNU_2,is the person in orange short sleeves tug-of-war,yes,3
ZsVfa3JIUNU,v_ZsVfa3JIUNU_3,is the person wearing an orange short sleeve playing ball,no,3
f2DS_AVorrY,v_f2DS_AVorrY_2,is the diving person a person,yes,3
IYLJU87AkOg,v_IYLJU87AkOg_2,is the person with a hat blindfolded,yes,3
JbW8efAOOt0,v_JbW8efAOOt0_2,is the person with a hat in the room,yes,3
IYLJU87AkOg,v_IYLJU87AkOg_3,is the person with a hat not blindfolded,no,3
JbW8efAOOt0,v_JbW8efAOOt0_3,is the person with a hat outdoors,no,3
PSB1nM3QXxg,v_PSB1nM3QXxg_2,is the person with the purple belt around his waist a boy,yes,3
KWpATsiXF_M,v_KWpATsiXF_M_3,is the person with a stick riding on a cow in the field,no,3
KWpATsiXF_M,v_KWpATsiXF_M_2,is the person with a stick riding on a horse in the field,yes,3
oKJ1BnvHbbA,v_oKJ1BnvHbbA_8,is the person with black clothes behind the red clothes,yes,3
brJIpRGcBFU,v_brJIpRGcBFU_3,does the grey person use his hands to mow the grass,no,3
z8x3wUZYOaM,v_z8x3wUZYOaM_9,is the person holding his face combed,yes,3
eQwLUJ3P7wI,v_eQwLUJ3P7wI_2,is the person with long hair a person,yes,3
Jdu5AqaWfz8,v_Jdu5AqaWfz8_2,is the person with the rope in the room,yes,3
